lot_id,lot_code,event_time,oper_desc,event_code
"LOT-A-0029","DRAM-A-0029","2026-09-03T21:00:00.000Z","Metrology - Inspect 01","proc"
"LOT-A-0039","LOGIC-A-0039","2026-09-03T21:00:00.000Z","Wet Clean - Pre Clean 03","wait"
"LOT-A-0041","DRAM-A-0041","2026-09-03T21:00:00.000Z","Strip & Ash - Develop 03","wait"
"LOT-A-0045","DRAM-A-0045","2026-09-03T21:00:00.000Z","PVD Deposition - Post Clean 03","wait"
"LOT-A-0050","NAND-A-0050","2026-09-03T21:00:00.000Z","Metrology - Inspect 03","wait"
"LOT-B-0054","NAND-B-0054","2026-09-03T21:00:00.000Z","CMP - Measure 04","job end"
"LOT-B-0059","LOGIC-B-0059","2026-09-03T21:00:00.000Z","Photolithography - Coat 05","job start"
"LOT-B-0060","CIS-B-0060","2026-09-03T21:00:00.000Z","Ion Implant - Anneal 04","job end"
"LOT-B-0061","DRAM-B-0061","2026-09-03T21:00:00.000Z","Etch - Expose 05","job end"
"LOT-B-0064","CIS-B-0064","2026-09-03T21:00:00.000Z","Etch - Expose 05","proc"
"LOT-B-0066","NAND-B-0066","2026-09-03T21:00:00.000Z","Diffusion - Deposition 05","proc"
"LOT-B-0071","LOGIC-B-0071","2026-09-03T21:00:00.000Z","Etch - Expose 06","job start"
"LOT-B-0078","NAND-B-0078","2026-09-03T21:00:00.000Z","PVD Deposition - Post Clean 06","proc"
"LOT-B-0081","DRAM-B-0081","2026-09-03T21:00:00.000Z","Etch - Expose 07","wait"
"LOT-B-0082","NAND-B-0082","2026-09-03T21:00:00.000Z","Strip & Ash - Develop 07","job start"
"LOT-B-0083","LOGIC-B-0083","2026-09-03T21:00:00.000Z","CMP - Measure 06","proc"
"LOT-B-0088","CIS-B-0088","2026-09-03T21:00:00.000Z","PVD Deposition - Post Clean 07","job end"
"LOT-B-0089","DRAM-B-0089","2026-09-03T21:00:00.000Z","Photolithography - Coat 08","wait"
"LOT-B-0090","NAND-B-0090","2026-09-03T21:00:00.000Z","Metrology - Inspect 07","wait"
"LOT-B-0097","DRAM-B-0097","2026-09-03T21:00:00.000Z","Ion Implant - Anneal 08","proc"
"LOT-A-0015","LOGIC-A-0015","2026-09-03T22:00:00.000Z","Wet Clean - Pre Clean 01","wait"
"LOT-A-0025","DRAM-A-0025","2026-09-03T22:00:00.000Z","CMP - Measure 01","job end"
"LOT-A-0029","DRAM-A-0029","2026-09-03T22:00:00.000Z","Metrology - Inspect 01","job end"
"LOT-A-0030","NAND-A-0030","2026-09-03T22:00:00.000Z","Photolithography - Coat 02","job end"
"LOT-A-0034","NAND-A-0034","2026-09-03T22:00:00.000Z","Ion Implant - Anneal 02","proc"
"LOT-A-0039","LOGIC-A-0039","2026-09-03T22:00:00.000Z","Wet Clean - Pre Clean 03","job start"
"LOT-A-0041","DRAM-A-0041","2026-09-03T22:00:00.000Z","Strip & Ash - Develop 03","job start"
"LOT-A-0046","NAND-A-0046","2026-09-03T22:00:00.000Z","CVD Deposition - Main 03","proc"
"LOT-A-0047","LOGIC-A-0047","2026-09-03T22:00:00.000Z","PVD Deposition - Post Clean 03","job start"
"LOT-A-0049","DRAM-A-0049","2026-09-03T22:00:00.000Z","Etch - Expose 04","job end"
"LOT-B-0058","NAND-B-0058","2026-09-03T22:00:00.000Z","Wet Clean - Pre Clean 05","wait"
"LOT-B-0060","CIS-B-0060","2026-09-03T22:00:00.000Z","CMP - Measure 04","wait"
"LOT-B-0062","NAND-B-0062","2026-09-03T22:00:00.000Z","PVD Deposition - Post Clean 05","wait"
"LOT-B-0065","DRAM-B-0065","2026-09-03T22:00:00.000Z","CVD Deposition - Main 05","proc"
"LOT-B-0066","NAND-B-0066","2026-09-03T22:00:00.000Z","Diffusion - Deposition 05","job end"
"LOT-B-0071","LOGIC-B-0071","2026-09-03T22:00:00.000Z","Etch - Expose 06","proc"
"LOT-B-0072","CIS-B-0072","2026-09-03T22:00:00.000Z","Diffusion - Deposition 06","wait"
"LOT-B-0074","NAND-B-0074","2026-09-03T22:00:00.000Z","Photolithography - Coat 06","job start"
"LOT-B-0095","LOGIC-B-0095","2026-09-03T22:00:00.000Z","CVD Deposition - Main 08","wait"
"LOT-B-0096","CIS-B-0096","2026-09-03T22:00:00.000Z","CMP - Measure 08","proc"
"LOT-B-0097","DRAM-B-0097","2026-09-03T22:00:00.000Z","Ion Implant - Anneal 08","job end"
"LOT-A-0012","CIS-A-0012","2026-09-03T23:00:00.000Z","Wet Clean - Pre Clean 01","wait"
"LOT-A-0015","LOGIC-A-0015","2026-09-03T23:00:00.000Z","Wet Clean - Pre Clean 01","job start"
"LOT-A-0016","CIS-A-0016","2026-09-03T23:00:00.000Z","Wet Clean - Pre Clean 01","wait"
"LOT-A-0019","LOGIC-A-0019","2026-09-03T23:00:00.000Z","CVD Deposition - Main 01","wait"
"LOT-A-0020","CIS-A-0020","2026-09-03T23:00:00.000Z","Ion Implant - Anneal 01","wait"
"LOT-A-0022","NAND-A-0022","2026-09-03T23:00:00.000Z","Metrology - Inspect 01","wait"
"LOT-A-0026","NAND-A-0026","2026-09-03T23:00:00.000Z","Photolithography - Coat 02","wait"
"LOT-A-0027","LOGIC-A-0027","2026-09-03T23:00:00.000Z","Ion Implant - Anneal 01","job start"
"LOT-A-0035","LOGIC-A-0035","2026-09-03T23:00:00.000Z","Diffusion - Deposition 02","wait"
"LOT-A-0036","CIS-A-0036","2026-09-03T23:00:00.000Z","Wet Clean - Pre Clean 03","job start"
"LOT-A-0048","CIS-A-0048","2026-09-03T23:00:00.000Z","CMP - Measure 03","proc"
"LOT-B-0051","LOGIC-B-0051","2026-09-03T23:00:00.000Z","CVD Deposition - Main 04","proc"
"LOT-B-0054","NAND-B-0054","2026-09-03T23:00:00.000Z","Metrology - Inspect 04","wait"
"LOT-B-0055","LOGIC-B-0055","2026-09-03T23:00:00.000Z","Photolithography - Coat 05","wait"
"LOT-B-0062","NAND-B-0062","2026-09-03T23:00:00.000Z","PVD Deposition - Post Clean 05","job start"
"LOT-B-0064","CIS-B-0064","2026-09-03T23:00:00.000Z","Etch - Expose 05","job end"
"LOT-B-0069","DRAM-B-0069","2026-09-03T23:00:00.000Z","Ion Implant - Anneal 05","wait"
"LOT-B-0072","CIS-B-0072","2026-09-03T23:00:00.000Z","Diffusion - Deposition 06","job start"
"LOT-B-0073","DRAM-B-0073","2026-09-03T23:00:00.000Z","Metrology - Inspect 05","job start"
"LOT-B-0075","LOGIC-B-0075","2026-09-03T23:00:00.000Z","Ion Implant - Anneal 06","wait"
"LOT-B-0085","DRAM-B-0085","2026-09-03T23:00:00.000Z","CMP - Measure 07","job start"
"LOT-B-0086","NAND-B-0086","2026-09-03T23:00:00.000Z","Metrology - Inspect 07","wait"
"LOT-B-0087","LOGIC-B-0087","2026-09-03T23:00:00.000Z","Diffusion - Deposition 07","wait"
"LOT-B-0090","NAND-B-0090","2026-09-03T23:00:00.000Z","Metrology - Inspect 07","job start"
"LOT-B-0093","DRAM-B-0093","2026-09-03T23:00:00.000Z","Metrology - Inspect 07","wait"
"LOT-B-0099","LOGIC-B-0099","2026-09-03T23:00:00.000Z","CMP - Measure 08","wait"
"LOT-B-0100","CIS-B-0100","2026-09-03T23:00:00.000Z","Photolithography - Coat 09","proc"
"LOT-A-0012","CIS-A-0012","2026-09-04T00:00:00.000Z","Wet Clean - Pre Clean 01","job start"
"LOT-A-0021","DRAM-A-0021","2026-09-04T00:00:00.000Z","PVD Deposition - Post Clean 01","wait"
"LOT-A-0022","NAND-A-0022","2026-09-04T00:00:00.000Z","Metrology - Inspect 01","job start"
"LOT-A-0024","CIS-A-0024","2026-09-04T00:00:00.000Z","Metrology - Inspect 01","wait"
"LOT-A-0036","CIS-A-0036","2026-09-04T00:00:00.000Z","Wet Clean - Pre Clean 03","proc"
"LOT-A-0037","DRAM-A-0037","2026-09-04T00:00:00.000Z","Strip & Ash - Develop 03","wait"
"LOT-A-0040","CIS-A-0040","2026-09-04T00:00:00.000Z","Strip & Ash - Develop 03","wait"
"LOT-A-0045","DRAM-A-0045","2026-09-04T00:00:00.000Z","PVD Deposition - Post Clean 03","job start"
"LOT-A-0050","NAND-A-0050","2026-09-04T00:00:00.000Z","Metrology - Inspect 03","job start"
"LOT-B-0056","CIS-B-0056","2026-09-04T00:00:00.000Z","CMP - Measure 04","proc"
"LOT-B-0057","DRAM-B-0057","2026-09-04T00:00:00.000Z","CVD Deposition - Main 04","wait"
"LOT-B-0058","NAND-B-0058","2026-09-04T00:00:00.000Z","Wet Clean - Pre Clean 05","job start"
"LOT-B-0069","DRAM-B-0069","2026-09-04T00:00:00.000Z","Ion Implant - Anneal 05","job start"
"LOT-B-0073","DRAM-B-0073","2026-09-04T00:00:00.000Z","Metrology - Inspect 05","proc"
"LOT-B-0078","NAND-B-0078","2026-09-04T00:00:00.000Z","PVD Deposition - Post Clean 06","job end"
"LOT-B-0079","LOGIC-B-0079","2026-09-04T00:00:00.000Z","CVD Deposition - Main 06","wait"
"LOT-B-0081","DRAM-B-0081","2026-09-04T00:00:00.000Z","Etch - Expose 07","job start"
"LOT-B-0082","NAND-B-0082","2026-09-04T00:00:00.000Z","Strip & Ash - Develop 07","proc"
"LOT-B-0083","LOGIC-B-0083","2026-09-04T00:00:00.000Z","CMP - Measure 06","job end"
"LOT-B-0084","CIS-B-0084","2026-09-04T00:00:00.000Z","Diffusion - Deposition 07","wait"
"LOT-B-0089","DRAM-B-0089","2026-09-04T00:00:00.000Z","Photolithography - Coat 08","job start"
"LOT-B-0092","CIS-B-0092","2026-09-04T00:00:00.000Z","PVD Deposition - Post Clean 08","wait"
"LOT-B-0095","LOGIC-B-0095","2026-09-04T00:00:00.000Z","CVD Deposition - Main 08","job start"
"LOT-B-0096","CIS-B-0096","2026-09-04T00:00:00.000Z","CMP - Measure 08","job end"
"LOT-A-0016","CIS-A-0016","2026-09-04T01:00:00.000Z","Wet Clean - Pre Clean 01","job start"
"LOT-A-0020","CIS-A-0020","2026-09-04T01:00:00.000Z","Ion Implant - Anneal 01","job start"
"LOT-A-0022","NAND-A-0022","2026-09-04T01:00:00.000Z","Metrology - Inspect 01","proc"
"LOT-A-0034","NAND-A-0034","2026-09-04T01:00:00.000Z","Ion Implant - Anneal 02","job end"
"LOT-A-0036","CIS-A-0036","2026-09-04T01:00:00.000Z","Wet Clean - Pre Clean 03","job end"
"LOT-A-0040","CIS-A-0040","2026-09-04T01:00:00.000Z","Strip & Ash - Develop 03","job start"
"LOT-A-0046","NAND-A-0046","2026-09-04T01:00:00.000Z","CVD Deposition - Main 03","job end"
"LOT-A-0048","CIS-A-0048","2026-09-04T01:00:00.000Z","CMP - Measure 03","job end"
"LOT-B-0054","NAND-B-0054","2026-09-04T01:00:00.000Z","Metrology - Inspect 04","job start"
"LOT-B-0058","NAND-B-0058","2026-09-04T01:00:00.000Z","Wet Clean - Pre Clean 05","proc"
"LOT-B-0060","CIS-B-0060","2026-09-04T01:00:00.000Z","CMP - Measure 04","job start"
"LOT-B-0063","LOGIC-B-0063","2026-09-04T01:00:00.000Z","Strip & Ash - Develop 05","wait"
"LOT-B-0065","DRAM-B-0065","2026-09-04T01:00:00.000Z","CVD Deposition - Main 05","job end"
"LOT-B-0066","NAND-B-0066","2026-09-04T01:00:00.000Z","Ion Implant - Anneal 05","wait"
"LOT-B-0071","LOGIC-B-0071","2026-09-04T01:00:00.000Z","Etch - Expose 06","job end"
"LOT-B-0073","DRAM-B-0073","2026-09-04T01:00:00.000Z","Metrology - Inspect 05","job end"
"LOT-B-0076","CIS-B-0076","2026-09-04T01:00:00.000Z","Etch - Expose 06","wait"
"LOT-B-0082","NAND-B-0082","2026-09-04T01:00:00.000Z","Strip & Ash - Develop 07","job end"
"LOT-B-0084","CIS-B-0084","2026-09-04T01:00:00.000Z","Diffusion - Deposition 07","job start"
"LOT-B-0086","NAND-B-0086","2026-09-04T01:00:00.000Z","Metrology - Inspect 07","job start"
"LOT-B-0087","LOGIC-B-0087","2026-09-04T01:00:00.000Z","Diffusion - Deposition 07","job start"
"LOT-B-0093","DRAM-B-0093","2026-09-04T01:00:00.000Z","Metrology - Inspect 07","job start"
"LOT-A-0019","LOGIC-A-0019","2026-09-04T02:00:00.000Z","CVD Deposition - Main 01","hold"
"LOT-A-0026","NAND-A-0026","2026-09-04T02:00:00.000Z","Photolithography - Coat 02","job start"
"LOT-A-0035","LOGIC-A-0035","2026-09-04T02:00:00.000Z","Diffusion - Deposition 02","job start"
"LOT-A-0037","DRAM-A-0037","2026-09-04T02:00:00.000Z","Strip & Ash - Develop 03","job start"
"LOT-A-0039","LOGIC-A-0039","2026-09-04T02:00:00.000Z","Wet Clean - Pre Clean 03","proc"
"LOT-A-0041","DRAM-A-0041","2026-09-04T02:00:00.000Z","Strip & Ash - Develop 03","proc"
"LOT-A-0046","NAND-A-0046","2026-09-04T02:00:00.000Z","PVD Deposition - Post Clean 03","wait"
"LOT-A-0049","DRAM-A-0049","2026-09-04T02:00:00.000Z","Strip & Ash - Develop 04","wait"
"LOT-B-0051","LOGIC-B-0051","2026-09-04T02:00:00.000Z","CVD Deposition - Main 04","job end"
"LOT-B-0055","LOGIC-B-0055","2026-09-04T02:00:00.000Z","Photolithography - Coat 05","job start"
"LOT-B-0059","LOGIC-B-0059","2026-09-04T02:00:00.000Z","Photolithography - Coat 05","proc"
"LOT-B-0062","NAND-B-0062","2026-09-04T02:00:00.000Z","PVD Deposition - Post Clean 05","proc"
"LOT-B-0066","NAND-B-0066","2026-09-04T02:00:00.000Z","Ion Implant - Anneal 05","job start"
"LOT-B-0075","LOGIC-B-0075","2026-09-04T02:00:00.000Z","Ion Implant - Anneal 06","job start"
"LOT-B-0085","DRAM-B-0085","2026-09-04T02:00:00.000Z","CMP - Measure 07","proc"
"LOT-B-0099","LOGIC-B-0099","2026-09-04T02:00:00.000Z","CMP - Measure 08","job start"
"LOT-B-0100","CIS-B-0100","2026-09-04T02:00:00.000Z","Photolithography - Coat 09","job end"
"LOT-A-0012","CIS-A-0012","2026-09-04T03:00:00.000Z","Wet Clean - Pre Clean 01","proc"
"LOT-A-0015","LOGIC-A-0015","2026-09-04T03:00:00.000Z","Wet Clean - Pre Clean 01","proc"
"LOT-A-0016","CIS-A-0016","2026-09-04T03:00:00.000Z","Wet Clean - Pre Clean 01","proc"
"LOT-A-0019","LOGIC-A-0019","2026-09-04T03:00:00.000Z","CVD Deposition - Main 01","job start"
"LOT-A-0020","CIS-A-0020","2026-09-04T03:00:00.000Z","Ion Implant - Anneal 01","proc"
"LOT-A-0021","DRAM-A-0021","2026-09-04T03:00:00.000Z","PVD Deposition - Post Clean 01","job start"
"LOT-A-0024","CIS-A-0024","2026-09-04T03:00:00.000Z","Metrology - Inspect 01","job start"
"LOT-A-0035","LOGIC-A-0035","2026-09-04T03:00:00.000Z","Diffusion - Deposition 02","proc"
"LOT-A-0037","DRAM-A-0037","2026-09-04T03:00:00.000Z","Strip & Ash - Develop 03","proc"
"LOT-A-0038","NAND-A-0038","2026-09-04T03:00:00.000Z","CMP - Measure 02","wait"
"LOT-A-0045","DRAM-A-0045","2026-09-04T03:00:00.000Z","PVD Deposition - Post Clean 03","proc"
"LOT-A-0046","NAND-A-0046","2026-09-04T03:00:00.000Z","PVD Deposition - Post Clean 03","job start"
"LOT-A-0047","LOGIC-A-0047","2026-09-04T03:00:00.000Z","PVD Deposition - Post Clean 03","proc"
"LOT-A-0050","NAND-A-0050","2026-09-04T03:00:00.000Z","Metrology - Inspect 03","proc"
"LOT-B-0056","CIS-B-0056","2026-09-04T03:00:00.000Z","CMP - Measure 04","job end"
"LOT-B-0057","DRAM-B-0057","2026-09-04T03:00:00.000Z","CVD Deposition - Main 04","job start"
"LOT-B-0062","NAND-B-0062","2026-09-04T03:00:00.000Z","PVD Deposition - Post Clean 05","job end"
"LOT-B-0068","CIS-B-0068","2026-09-04T03:00:00.000Z","CMP - Measure 05","wait"
"LOT-B-0069","DRAM-B-0069","2026-09-04T03:00:00.000Z","Ion Implant - Anneal 05","proc"
"LOT-B-0070","NAND-B-0070","2026-09-04T03:00:00.000Z","CVD Deposition - Main 06","wait"
"LOT-B-0072","CIS-B-0072","2026-09-04T03:00:00.000Z","Diffusion - Deposition 06","proc"
"LOT-B-0074","NAND-B-0074","2026-09-04T03:00:00.000Z","Photolithography - Coat 06","proc"
"LOT-B-0076","CIS-B-0076","2026-09-04T03:00:00.000Z","Etch - Expose 06","job start"
"LOT-B-0077","DRAM-B-0077","2026-09-04T03:00:00.000Z","Etch - Expose 07","wait"
"LOT-B-0079","LOGIC-B-0079","2026-09-04T03:00:00.000Z","CVD Deposition - Main 06","job start"
"LOT-B-0081","DRAM-B-0081","2026-09-04T03:00:00.000Z","Etch - Expose 07","proc"
"LOT-B-0085","DRAM-B-0085","2026-09-04T03:00:00.000Z","CMP - Measure 07","job end"
"LOT-B-0087","LOGIC-B-0087","2026-09-04T03:00:00.000Z","Diffusion - Deposition 07","proc"
"LOT-B-0089","DRAM-B-0089","2026-09-04T03:00:00.000Z","Photolithography - Coat 08","proc"
"LOT-B-0092","CIS-B-0092","2026-09-04T03:00:00.000Z","PVD Deposition - Post Clean 08","job start"
"LOT-B-0097","DRAM-B-0097","2026-09-04T03:00:00.000Z","CMP - Measure 08","wait"
"LOT-A-0022","NAND-A-0022","2026-09-04T04:00:00.000Z","Metrology - Inspect 01","job end"
"LOT-A-0027","LOGIC-A-0027","2026-09-04T04:00:00.000Z","Ion Implant - Anneal 01","proc"
"LOT-A-0047","LOGIC-A-0047","2026-09-04T04:00:00.000Z","PVD Deposition - Post Clean 03","job end"
"LOT-B-0052","CIS-B-0052","2026-09-04T04:00:00.000Z","Photolithography - Coat 04","wait"
"LOT-B-0058","NAND-B-0058","2026-09-04T04:00:00.000Z","Wet Clean - Pre Clean 05","job end"
"LOT-B-0059","LOGIC-B-0059","2026-09-04T04:00:00.000Z","Photolithography - Coat 05","job end"
"LOT-B-0060","CIS-B-0060","2026-09-04T04:00:00.000Z","CMP - Measure 04","proc"
"LOT-B-0061","DRAM-B-0061","2026-09-04T04:00:00.000Z","Strip & Ash - Develop 05","wait"
"LOT-B-0062","NAND-B-0062","2026-09-04T04:00:00.000Z","Diffusion - Deposition 05","wait"
"LOT-B-0063","LOGIC-B-0063","2026-09-04T04:00:00.000Z","Strip & Ash - Develop 05","job start"
"LOT-B-0068","CIS-B-0068","2026-09-04T04:00:00.000Z","CMP - Measure 05","job start"
"LOT-B-0072","CIS-B-0072","2026-09-04T04:00:00.000Z","Diffusion - Deposition 06","job end"
"LOT-B-0074","NAND-B-0074","2026-09-04T04:00:00.000Z","Photolithography - Coat 06","job end"
"LOT-B-0075","LOGIC-B-0075","2026-09-04T04:00:00.000Z","Ion Implant - Anneal 06","proc"
"LOT-B-0080","CIS-B-0080","2026-09-04T04:00:00.000Z","Wet Clean - Pre Clean 07","wait"
"LOT-B-0081","DRAM-B-0081","2026-09-04T04:00:00.000Z","Etch - Expose 07","job end"
"LOT-B-0083","LOGIC-B-0083","2026-09-04T04:00:00.000Z","Metrology - Inspect 06","wait"
"LOT-B-0090","NAND-B-0090","2026-09-04T04:00:00.000Z","Metrology - Inspect 07","proc"
"LOT-B-0092","CIS-B-0092","2026-09-04T04:00:00.000Z","PVD Deposition - Post Clean 08","proc"
"LOT-B-0093","DRAM-B-0093","2026-09-04T04:00:00.000Z","Metrology - Inspect 07","proc"
"LOT-B-0094","NAND-B-0094","2026-09-04T04:00:00.000Z","Ion Implant - Anneal 08","wait"
"LOT-B-0095","LOGIC-B-0095","2026-09-04T04:00:00.000Z","CVD Deposition - Main 08","proc"
"LOT-B-0099","LOGIC-B-0099","2026-09-04T04:00:00.000Z","CMP - Measure 08","proc"
"LOT-B-0100","CIS-B-0100","2026-09-04T04:00:00.000Z","Etch - Expose 09","wait"
"LOT-A-0012","CIS-A-0012","2026-09-04T05:00:00.000Z","Wet Clean - Pre Clean 01","job end"
"LOT-A-0016","CIS-A-0016","2026-09-04T05:00:00.000Z","Wet Clean - Pre Clean 01","job end"
"LOT-A-0019","LOGIC-A-0019","2026-09-04T05:00:00.000Z","CVD Deposition - Main 01","proc"
"LOT-A-0020","CIS-A-0020","2026-09-04T05:00:00.000Z","Ion Implant - Anneal 01","job end"
"LOT-A-0026","NAND-A-0026","2026-09-04T05:00:00.000Z","Photolithography - Coat 02","proc"
"LOT-A-0027","LOGIC-A-0027","2026-09-04T05:00:00.000Z","Ion Implant - Anneal 01","job end"
"LOT-A-0030","NAND-A-0030","2026-09-04T05:00:00.000Z","Etch - Expose 02","wait"
"LOT-A-0031","LOGIC-A-0031","2026-09-04T05:00:00.000Z","Photolithography - Coat 02","wait"
"LOT-A-0035","LOGIC-A-0035","2026-09-04T05:00:00.000Z","Diffusion - Deposition 02","job end"
"LOT-A-0037","DRAM-A-0037","2026-09-04T05:00:00.000Z","Strip & Ash - Develop 03","job end"
"LOT-A-0039","LOGIC-A-0039","2026-09-04T05:00:00.000Z","Wet Clean - Pre Clean 03","job end"
"LOT-A-0041","DRAM-A-0041","2026-09-04T05:00:00.000Z","Strip & Ash - Develop 03","job end"
"LOT-A-0049","DRAM-A-0049","2026-09-04T05:00:00.000Z","Strip & Ash - Develop 04","job start"
"LOT-B-0055","LOGIC-B-0055","2026-09-04T05:00:00.000Z","Photolithography - Coat 05","proc"
"LOT-B-0061","DRAM-B-0061","2026-09-04T05:00:00.000Z","Strip & Ash - Develop 05","job start"
"LOT-B-0066","NAND-B-0066","2026-09-04T05:00:00.000Z","Ion Implant - Anneal 05","proc"
"LOT-B-0070","NAND-B-0070","2026-09-04T05:00:00.000Z","CVD Deposition - Main 06","job start"
"LOT-B-0083","LOGIC-B-0083","2026-09-04T05:00:00.000Z","Metrology - Inspect 06","job start"
"LOT-B-0086","NAND-B-0086","2026-09-04T05:00:00.000Z","Metrology - Inspect 07","proc"
"LOT-B-0088","CIS-B-0088","2026-09-04T05:00:00.000Z","Diffusion - Deposition 07","wait"
"LOT-B-0090","NAND-B-0090","2026-09-04T05:00:00.000Z","Metrology - Inspect 07","job end"
"LOT-B-0092","CIS-B-0092","2026-09-04T05:00:00.000Z","PVD Deposition - Post Clean 08","job end"
"LOT-B-0094","NAND-B-0094","2026-09-04T05:00:00.000Z","Ion Implant - Anneal 08","job start"
"LOT-B-0098","NAND-B-0098","2026-09-04T05:00:00.000Z","Ion Implant - Anneal 08","wait"
"LOT-B-0100","CIS-B-0100","2026-09-04T05:00:00.000Z","Etch - Expose 09","job start"
"LOT-A-0015","LOGIC-A-0015","2026-09-04T06:00:00.000Z","Wet Clean - Pre Clean 01","job end"
"LOT-A-0031","LOGIC-A-0031","2026-09-04T06:00:00.000Z","Photolithography - Coat 02","job start"
"LOT-A-0034","NAND-A-0034","2026-09-04T06:00:00.000Z","CMP - Measure 02","wait"
"LOT-A-0038","NAND-A-0038","2026-09-04T06:00:00.000Z","CMP - Measure 02","job start"
"LOT-A-0040","CIS-A-0040","2026-09-04T06:00:00.000Z","Strip & Ash - Develop 03","proc"
"LOT-A-0045","DRAM-A-0045","2026-09-04T06:00:00.000Z","PVD Deposition - Post Clean 03","job end"
"LOT-A-0046","NAND-A-0046","2026-09-04T06:00:00.000Z","PVD Deposition - Post Clean 03","proc"
"LOT-A-0050","NAND-A-0050","2026-09-04T06:00:00.000Z","Metrology - Inspect 03","job end"
"LOT-B-0051","LOGIC-B-0051","2026-09-04T06:00:00.000Z","PVD Deposition - Post Clean 04","wait"
"LOT-B-0053","DRAM-B-0053","2026-09-04T06:00:00.000Z","CMP - Measure 04","wait"
"LOT-B-0054","NAND-B-0054","2026-09-04T06:00:00.000Z","Metrology - Inspect 04","proc"
"LOT-B-0062","NAND-B-0062","2026-09-04T06:00:00.000Z","Diffusion - Deposition 05","job start"
"LOT-B-0065","DRAM-B-0065","2026-09-04T06:00:00.000Z","PVD Deposition - Post Clean 05","wait"
"LOT-B-0066","NAND-B-0066","2026-09-04T06:00:00.000Z","Ion Implant - Anneal 05","job end"
"LOT-B-0069","DRAM-B-0069","2026-09-04T06:00:00.000Z","Ion Implant - Anneal 05","job end"
"LOT-B-0070","NAND-B-0070","2026-09-04T06:00:00.000Z","CVD Deposition - Main 06","proc"
"LOT-B-0075","LOGIC-B-0075","2026-09-04T06:00:00.000Z","Ion Implant - Anneal 06","job end"
"LOT-B-0077","DRAM-B-0077","2026-09-04T06:00:00.000Z","Etch - Expose 07","job start"
"LOT-B-0079","LOGIC-B-0079","2026-09-04T06:00:00.000Z","CVD Deposition - Main 06","proc"
"LOT-B-0080","CIS-B-0080","2026-09-04T06:00:00.000Z","Wet Clean - Pre Clean 07","job start"
"LOT-B-0082","NAND-B-0082","2026-09-04T06:00:00.000Z","CVD Deposition - Main 07","wait"
"LOT-B-0084","CIS-B-0084","2026-09-04T06:00:00.000Z","Diffusion - Deposition 07","proc"
"LOT-B-0086","NAND-B-0086","2026-09-04T06:00:00.000Z","Metrology - Inspect 07","job end"
"LOT-B-0087","LOGIC-B-0087","2026-09-04T06:00:00.000Z","Diffusion - Deposition 07","job end"
"LOT-B-0089","DRAM-B-0089","2026-09-04T06:00:00.000Z","Photolithography - Coat 08","job end"
"LOT-B-0091","LOGIC-B-0091","2026-09-04T06:00:00.000Z","Wet Clean - Pre Clean 08","wait"
"LOT-B-0095","LOGIC-B-0095","2026-09-04T06:00:00.000Z","CVD Deposition - Main 08","job end"
"LOT-B-0096","CIS-B-0096","2026-09-04T06:00:00.000Z","Metrology - Inspect 08","wait"
"LOT-B-0097","DRAM-B-0097","2026-09-04T06:00:00.000Z","CMP - Measure 08","job start"
"LOT-B-0098","NAND-B-0098","2026-09-04T06:00:00.000Z","Ion Implant - Anneal 08","job start"
"LOT-B-0100","CIS-B-0100","2026-09-04T06:00:00.000Z","Etch - Expose 09","proc"
"LOT-A-0019","LOGIC-A-0019","2026-09-04T07:00:00.000Z","CVD Deposition - Main 01","job end"
"LOT-A-0022","NAND-A-0022","2026-09-04T07:00:00.000Z","Wet Clean - Pre Clean 02","wait"
"LOT-A-0025","DRAM-A-0025","2026-09-04T07:00:00.000Z","Metrology - Inspect 01","wait"
"LOT-A-0026","NAND-A-0026","2026-09-04T07:00:00.000Z","Photolithography - Coat 02","job end"
"LOT-A-0028","CIS-A-0028","2026-09-04T07:00:00.000Z","Etch - Expose 02","wait"
